primary_label,filename,duration,clip_start_time,rating
blrwar1,blrwar1/XC809515.ogg,115.056,110,3.0
commyn,commyn/XC521179.ogg,1757.544,870,2.0
blrwar1,blrwar1/XC478413.ogg,114.84,75,4.0
zitcis1,zitcis1/XC302781.ogg,10.031,0,3.0
hoopoe,hoopoe/XC807513.ogg,115.141,65,5.0
blrwar1,blrwar1/XC572385.ogg,2245.272,1170,5.0
categr,categr/XC418722.ogg,18.808,0,3.0
blhori1,blhori1/XC412671.ogg,59.037,20,5.0
eurcoo,eurcoo/XC620664.ogg,35.213,25,4.0
laudov1,laudov1/XC157541.ogg,23.98,20,4.0
eurcoo,eurcoo/XC648129.ogg,47.333,0,5.0
indrob1,indrob1/XC73391.ogg,156.134,100,4.5
houspa,houspa/XC326996.ogg,871.837,720,2.5
blrwar1,blrwar1/XC655232.ogg,42.384,0,5.0
whbwoo2,whbwoo2/XC214023.ogg,155.832,120,5.0
bkskit1,bkskit1/XC352496.ogg,224.731,175,5.0
woosan,woosan/XC433536.ogg,29.16,25,5.0
grewar3,grewar3/XC562086.ogg,59.977,35,3.5
barswa,barswa/XC640578.ogg,149.707,75,3.0
comros,comros/XC651498.ogg,111.046,70,5.0
lirplo,lirplo/XC745761.ogg,6.086,5,3.0
purher1,purher1/XC590008.ogg,14.315,5,3.0
comkin1,comkin1/XC315331.ogg,35.84,35,4.0
houspa,houspa/XC210466.ogg,400.752,300,5.0
blrwar1,blrwar1/XC826787.ogg,4670.642,1495,5.0
greegr,greegr/XC119207.ogg,20.297,20,3.5
grywag,grywag/XC633119.ogg,27.899,5,5.0
comtai1,comtai1/XC163906.ogg,36.672,35,3.0
comior1,comior1/XC152928.ogg,91.68,20,2.5
blnmon1,blnmon1/XC503588.ogg,26.76,5,4.5
houcro1,houcro1/XC632057.ogg,64.824,15,1.5
grnwar1,grnwar1/XC480533.ogg,139.572,65,4.5
barswa,barswa/XC458637.ogg,6.048,5,3.0
comros,comros/XC766286.ogg,35.064,15,5.0
commoo3,commoo3/XC635719.ogg,8.071,5,4.0
gloibi,gloibi/XC145799.ogg,31.92,30,5.0
comros,comros/XC727918.ogg,151.301,110,4.5
eurcoo,eurcoo/XC545642.ogg,5.251,0,2.0
grewar3,grewar3/XC144217.ogg,158.589,120,1.0
blrwar1,blrwar1/XC660156.ogg,1698.508,710,5.0
barswa,barswa/XC379023.ogg,35.376,25,4.5
eucdov,eucdov/XC303586.ogg,647.928,520,3.5
commyn,commyn/XC521754.ogg,485.376,210,0.5
putbab1,putbab1/XC196712.ogg,78.408,40,4.0
junmyn1,junmyn1/XC110496.ogg,24.66,20,3.5
rocpig,rocpig/XC718271.ogg,54.778,20,3.5
crseag1,crseag1/XC241042.ogg,105.143,80,2.5
hoopoe,hoopoe/XC688478.ogg,21.984,0,4.0
grewar3,grewar3/XC574994.ogg,1380.806,465,5.0
eucdov,eucdov/XC317633.ogg,36.312,35,3.5
bkwsti,bkwsti/XC145276.ogg,39.6,0,4.0
grtdro1,grtdro1/XC150643.ogg,26.54,5,4.0
indpit1,indpit1/XC139543.ogg,28.896,20,3.0
cohcuc1,cohcuc1/XC443586.ogg,80.592,30,4.0
spodov,spodov/XC714151.ogg,77.928,70,5.0
rorpar,rorpar/XC770082.ogg,418.608,40,5.0
eurcoo,eurcoo/XC459718.ogg,184.189,115,4.0
spodov,spodov/XC729643.ogg,157.416,55,5.0
rorpar,rorpar/XC179220.ogg,74.292,10,5.0
insbab1,insbab1/XC170833.ogg,17.76,5,5.0
eucdov,eucdov/XC522041.ogg,102.36,90,4.5
hoopoe,hoopoe/XC480280.ogg,228.153,0,5.0
whbtre1,whbtre1/XC317374.ogg,62.015,60,4.0
comgre,comgre/XC493781.ogg,7.444,0,2.0
houcro1,houcro1/XC756610.ogg,60.408,15,4.0
barswa,barswa/XC817803.ogg,810.031,245,2.5
comros,comros/XC324514.ogg,25.522,20,4.0
litspi1,litspi1/XC407546.ogg,44.28,20,5.0
lirplo,lirplo/XC814605.ogg,57.482,15,3.0
houspa,houspa/XC268250.ogg,166.687,50,3.0
blrwar1,blrwar1/XC770034.ogg,1668.792,1165,5.0
woosan,woosan/XC735947.ogg,17.712,0,4.0
labcro1,labcro1/XC523445.ogg,119.52,85,5.0
eucdov,eucdov/XC481132.ogg,125.701,20,5.0
labcro1,labcro1/XC133745.ogg,177.737,60,3.5
rewbul,rewbul/XC126901.ogg,73.535,0,4.0
brcful1,brcful1/XC293700.ogg,34.482,25,5.0
whrmun,whrmun/XC708253.ogg,26.279,0,4.0
plapri1,plapri1/XC234694.ogg,49.554,30,4.0
zitcis1,zitcis1/XC330942.ogg,32.183,20,4.0
barswa,barswa/XC698511.ogg,60.056,20,5.0
spepic1,spepic1/XC460097.ogg,359.976,35,5.0
woosan,woosan/XC729119.ogg,30.72,25,3.5
comkin1,comkin1/XC787563.ogg,54.0,0,5.0
whbwat1,whbwat1/XC843764.ogg,63.807,5,5.0
lirplo,lirplo/XC181981.ogg,40.098,15,4.0
whrmun,whrmun/XC746792.ogg,206.016,180,4.5
bkskit1,bkskit1/XC433768.ogg,68.833,35,5.0
vefnut1,vefnut1/XC321608.ogg,22.988,5,5.0
litegr,litegr/XC591649.ogg,29.361,20,4.5
barswa,barswa/XC741699.ogg,194.52,20,4.0
brnshr,brnshr/XC288279.ogg,178.521,55,4.5
brnshr,brnshr/XC456201.ogg,61.08,55,1.0
oripip1,oripip1/XC644738.ogg,31.504,0,2.5
eucdov,eucdov/XC747497.ogg,139.584,15,3.5
tibfly3,tibfly3/XC157467.ogg,49.92,10,4.5
putbab1,putbab1/XC462448.ogg,224.784,195,5.0
commoo3,commoo3/XC731738.ogg,29.184,20,4.5
gybpri1,gybpri1/XC173239.ogg,88.921,40,3.5
purher1,purher1/XC380535.ogg,4.656,0,4.0
revbul,revbul/XC573349.ogg,82.364,45,4.5
litegr,litegr/XC664586.ogg,25.809,15,4.0
commyn,commyn/XC548866.ogg,4486.536,3615,4.5
commyn,commyn/XC508591.ogg,128.208,110,4.5
houspa,houspa/XC326667.ogg,870.609,205,3.5
putbab1,putbab1/XC519459.ogg,100.104,35,4.0
eurcoo,eurcoo/XC633391.ogg,98.472,0,5.0
whtkin2,whtkin2/XC430267.ogg,39.131,35,3.5
blrwar1,blrwar1/XC563337.ogg,2804.208,2205,3.5
eucdov,eucdov/XC534194.ogg,100.056,25,3.5
eurcoo,eurcoo/XC628739.ogg,50.129,30,3.0
rerswa1,rerswa1/XC310524.ogg,126.145,105,3.0
yebbul3,yebbul3/XC741610.ogg,107.64,40,5.0
grnsan,grnsan/XC588587.ogg,57.339,25,4.0
bkcbul1,bkcbul1/XC777489.ogg,40.104,5,5.0
hoopoe,hoopoe/XC627442.ogg,300.042,260,5.0
bkwsti,bkwsti/XC301626.ogg,714.188,520,4.0
bkrfla1,bkrfla1/XC208903.ogg,10.031,5,4.5
houspa,houspa/XC416145.ogg,44.76,40,4.0
woosan,woosan/XC182905.ogg,35.832,30,2.5
maghor2,maghor2/XC197609.ogg,75.84,0,4.0
bkwsti,bkwsti/XC380957.ogg,15.624,5,5.0
